clade_name	CD001	CD002	CD003	CD004	CD005	CD006	CD007	CD008	CD009	CD010	CD011	CD012	CD013	CD014	CD015	CD016	CD017	CD018	CD019	CD020	CD021	CD022	CD023	CD024	CD025	CD026	CD028	CD029	CD030	CD031	CD032	CD033	CD034	CD035	CD036	CD037	CD038	CD039	CD040	CD041	CD042	CD043	CD044	CD045	CD046	CD047	CD048	CD049	CD050	CD051	CD052	CD053	CD054	CD055	CD056	CD057	CD059	CD060	CD061	CD062	CD063	CD064	CD065	CD066	CD067	CD068	CD069	CD070	CD071	CD072	CD073	CD074	CD075	CD076	CD078	CD079	CD080	CD081	CD082	CD083	CD084	CD085	CD086	CD087	CD088	CD089	CD090	CD091	CD092	CD093	CD094	CD095	CD096	CD097	CD098	CD099	CD100	CD101	CD102	CD103	CD105	CD106	CD107	CD108	CD109	CD112	CD113	CD114	CD115	CD116	CD118	CD119	CD120	CD121	CD122	CD123	CD124	CD125	CD126	CD127	CD128	CD129	CD130	CD131	CD132	CD133	CD134	CD135	CD136	CD137	CD138	CD139	CD140	CD141	CD142	CD143	CD144	CD145	CD146	CD147	CD151	CD153	CD154	CD155	CD156	CD157	CD158	CD159	CD161	CD162	CD163	CD164	CD167	CD168	CD169	CD171	CD172	CD173	CD174	CD175	CD180	CD181	CD182	CD183	CD184
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0.0	0.0	0.0	0.00291	0.02464	0.0	0.0	0.04654	0.0	0.0	0.0	0.01054	0.01266	0.0	0.0	0.0	0.0	0.0	0.0	0.01238	0.08971	1.97106	0.0	0.0	0.0	0.0	0.0	0.00117	0.0	0.65861	0.0	0.16778	0.0	0.13377	0.00077	0.0	0.0	0.00167	0.375	0.0	0.0	0.00027	0.0	0.0	0.00201	0.0	0.0	0.0	0.01994	0.0	0.00263	0.0011	0.0	0.0	0.00255	2.35483	0.0	0.0	0.0	0.00072	0.00051	0.00264	0.0	0.22249	0.0	0.00377	0.0	0.0	0.00348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.00453	0.0	0.0	0.00331	0.0	0.0	0.0	0.05241	0.00107	0.0	0.00075	0.00058	0.0	0.0	0.0	0.00142	0.0	0.0021	0.00837	0.0037	0.00034	0.0	0.31417	0.1014	0.0	0.0	0.0015	0.0	2.48621	0.0	0.04042	0.0	0.0	0.0	0.02071	0.0	0.00382	0.0011	0.79344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01223	0.0	0.0	0.01135	0.0	0.0	0.0	0.0	0.03524	0.0	0.0	0.0	0.0	0.0	0.64975	0.01046	0.0	0.0	0.0	0.0	7.91252	0.0	0.0	0.0	0.00525	0.0	0.00123	0.0	0.09783	0.0	0.00119
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii	0.0	0.0	0.0	0.00141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03399	0.0	0.0	0.0	0.0	0.01019	0.488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.00307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.00313	0.00349	0.0	0.0	0.0	0.0035	0.00152	0.0	0.0	0.0	0.0	0.0	0.00418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.02345	0.00306	0.00378	0.0	0.0	0.0	0.0	0.00439	0.00954	0.0	0.03494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00728	0.00192	0.0	0.0	0.0	0.0	0.00207	0.0	0.00731	0.0	0.00902	0.0	0.02577	0.00466	0.0	0.0	0.0	0.0	0.02912	0.0	0.0	0.00367	0.0	0.0	0.00508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_OM08_24	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella	0.0	0.0	0.0	0.0	0.73487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36208	0.0	0.0	0.0	0.0	0.0	0.0	0.07449	0.0	0.00081	0.0	0.0	0.00033	0.0	0.12285	0.02247	0.0	0.0	0.0	0.48067	0.0	0.0	0.03397	0.15287	0.0	0.0	0.0	0.0	0.14091	0.0	0.0	0.09408	0.15028	0.0	0.00018	0.0	0.0	0.00201	0.0	0.15076	0.0	0.0	0.0	0.20847	0.0	1.51345	0.0	0.0	0.0	0.0	0.00634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58372	0.0	0.0	0.0	0.0	0.31729	0.0	0.0	0.07379	0.07204	0.0	0.0	0.0	3.13779	0.1515	0.0	0.03718	0.0	0.0	0.0	0.0	0.0	0.0	0.01419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00402	0.00042	0.00042	0.00206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00387	0.0	0.02651	0.0	0.0	0.21776	0.0	0.0	0.02718	0.3355	0.0505	0.53731	0.69506	0.38634	0.0	0.0	1.28817	1.01214	0.0	0.0	0.0	0.0	0.0	0.25927	0.00433	0.49089	0.00361	0.07931	0.14056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11196	0.0762	0.0	0.0	0.0	0.01138	0.0052	0.0	0.0	0.01594
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0.0	0.0	0.0	0.0	0.18847	0.0	0.00037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.05916	0.0	0.0	0.0	0.0	0.31803	0.0	0.0	0.00379	0.25267	0.0	0.0	0.0	0.0	0.0	0.04189	0.26558	0.0	0.04561	0.0	0.0	0.01433	0.04357	0.05244	0.00637	0.00137	0.0	0.01615	0.0	0.0	0.0	0.0	0.0	0.3648	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06266	0.0	0.0	0.5998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14512	0.0	0.11815	0.0	0.0	0.15615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75118	0.0	0.0	0.02046	0.0	0.0	0.0	0.0	0.0	0.05639	0.0	0.03572	0.0	0.0	0.03489	0.0	0.0	0.0	0.0	1.03445	0.0	0.1266	0.06986	0.00288	0.0	0.0	0.0	0.36387	0.0	0.0	0.0	0.0	0.0	0.0	0.22139	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.1204	0.0	0.0	0.0	0.0	0.0	0.0	0.05272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus	0.0	0.0	0.0	0.0	0.15965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02272	0.0	0.0	0.0	0.0	0.0	0.00052	0.0034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01228	0.0	0.04575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08828	0.0	0.0	0.0	0.0	0.0	0.0	0.08241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20424	0.0	0.0	0.00246	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum	0.0	0.0	0.0	0.0	0.11667	0.0	0.0	0.0	0.0	0.33898	0.0	6.22482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80314	1.18945	0.0	0.18948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01567	0.01949	0.00577	0.0	0.0	0.0	0.0	0.0	0.0	3.21539	0.27967	0.0	0.0	0.04079	0.0	0.0	0.0	0.0	0.0	0.0271	0.0	0.06759	0.0	0.0	2.57776	0.0	0.66084	0.0	0.0	0.2551	0.0	0.10805	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45008	0.19079	0.03573	0.0	0.0	0.0	0.0	0.0139	0.62372	0.12936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02254	0.0	1.27332	0.0	0.0	0.48237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22262	0.0	0.0	0.0	0.0	0.0	0.13005	0.0	0.0	0.0	1.13172	0.11476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02056	0.0	0.0	0.0	0.0	0.03121	0.0	0.0	0.00497	0.0	0.0	0.41287	0.0	0.0	0.0	0.0	0.95219	0.0	1.19027	0.0	0.0	0.0	0.14181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.72502	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus	0.0	0.0	0.0	0.0	0.02677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00258	0.0	0.0	0.0	0.0	0.00574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0248	0.0	0.00487	0.0	0.0	0.0	0.0	0.0	0.0	0.01652	0.0	0.07077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01173	0.0	0.0	0.0	0.0172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01612	0.0	0.0	0.04876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07698	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.01389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Negativicoccus	0.0	0.0	0.0	0.0	0.02203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	0.0	0.0	0.0	0.0	0.02176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter	0.0	0.0	0.0	0.0	0.01645	0.0	0.00472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00464	0.0	0.0	0.0	0.0	0.0	0.0	0.02293	0.0	0.0	0.0	0.17787	0.0	0.0	0.0	0.0607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02013	0.0	0.0	0.00354	0.0222	0.00085	0.00353	0.07857	0.00189	0.02027	0.01312	0.0	0.0	0.0	0.0	0.01363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.01408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069	0.0	0.09626	0.0	0.23829	0.06745	0.0	0.0	0.07319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.00403	0.0	0.00034	0.0	0.05565	0.04564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00429	0.05025	0.0	0.0	0.0	0.0	0.07382	0.11678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49221	0.1606	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0.0	0.0	0.0	0.0	0.00687	0.0	0.0	0.0	0.0	0.0	0.00569	0.0	0.0	0.18731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128	0.0	0.0	0.0	0.0	0.0	0.01491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01937	0.0	0.00377	0.0	0.0	0.0	0.05087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18983	0.0	0.0	0.00277	0.0	0.00598	0.0	0.03362	0.00199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00294	0.0	0.0	0.0	0.0	0.0071	0.0	0.0	0.0	0.0	0.0	0.07529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00815	0.0	0.0025	0.0	0.01236	0.0	0.0	0.02212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified	0.0	0.0	0.0	0.0	0.0067	0.0	0.0	0.0	0.0	0.01088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02225	0.0	0.00762	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00757	0.0	0.0	0.0	0.0	0.0	0.0	0.11477	0.0	0.0	0.02044	0.0	0.0	0.0	0.0	0.0	0.29003	0.05272	0.0	0.0	0.00141	0.0	0.00849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.00611	0.0	0.00949	0.01486	0.09722	0.0	0.0	0.0	0.0	0.00134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Finegoldia	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.01208	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	0.0	0.0	0.0	0.0	2.93609	0.0	0.0	0.0	0.0	0.08683	0.0	0.88626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.00114	0.0	0.0	0.0	0.0	0.0	4.72922	0.0	2.24042	0.0	0.0	0.0	1.40743	0.0	0.60595	0.0	1.15781	4.03573	0.0	15.1573	1.29199	0.0	0.0	2.38617	0.0	0.0	0.20905	18.38296	0.0	0.37596	0.60452	0.0	0.56663	8.3434	0.04065	0.0	0.0	0.0	0.62911	0.0	5.56843	0.0	7.10413	0.05019	0.11111	0.0	0.0	7.40893	0.44916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63525	0.0	0.0	0.0	0.42698	0.0	0.0	0.0	8.79783	3.4317	3.64089	2.23154	0.0	0.0	0.0	0.0	0.0	0.0	6.40065	12.52408	1.75047	0.0	0.42608	0.0	1.86868	0.04328	0.0	1.99288	0.0	0.0	0.0	0.56607	0.0	2.09539	1.58014	0.0	0.0	0.65132	20.13295	0.0	0.0	0.0	0.32663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35527	0.0	3.33814	0.0	0.68552	0.03332	0.0	0.0	4.34566	0.0	0.0	0.0	1.79331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.0	19.94243	0.0	0.0	4.49474	0.0	0.24163	5.31951	0.0	0.03511	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	0.0	0.0	0.0	0.0	1.01122	0.09292	11.26673	7.73469	0.0	0.0	0.00575	0.00237	0.0	0.0	0.0	7.80697	0.0	0.02455	0.0	0.55993	0.0	0.0	0.0	1.44296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8145	0.0	3.60026	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.21289	0.0	0.0	0.0	0.01831	0.0	0.0	0.0	0.37166	0.03899	0.00136	0.0	0.0	0.0	0.0	13.8786	0.0	0.49732	0.0	0.0	20.64851	0.0	0.0	0.0	0.0359	0.0	0.0	0.0	0.0	0.0	0.0	7.18487	0.0	0.10094	0.0	4.42176	0.0	0.0	0.0	0.0	0.0	0.77945	0.00693	0.0	0.0	0.0	0.0	0.0	0.0	0.04415	0.64853	2.94512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51158	16.56384	3.29118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01457	0.00264	0.0	0.00457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50108	0.00753	0.0	0.0	0.01534	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	0.0	0.0	0.0	0.0	0.73487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36208	0.0	0.0	0.0	0.0	0.0	0.0	0.07449	0.0	0.00081	0.0	0.0	0.00033	0.0	0.12285	0.02247	0.0	0.0	0.0	0.48067	0.0	0.0	0.03397	0.15287	0.0	0.0	0.0	0.0	0.14091	0.0	0.0	0.09408	0.15028	0.0	0.00018	0.0	0.0	0.00201	0.0	0.15076	0.0	0.0	0.0	0.20847	0.0	1.51345	0.0	0.0	0.0	0.0	0.00634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58372	0.0	0.0	0.0	0.0	0.31729	0.0	0.0	0.07379	0.07204	0.0	0.0	0.0	3.13779	0.1515	0.0	0.03718	0.0	0.0	0.0	0.0	0.0	0.0	0.01419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00402	0.00042	0.00042	0.00206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00387	0.0	0.02651	0.0	0.0	0.21776	0.0	0.0	0.02718	0.3355	0.0505	0.53731	0.69506	0.38634	0.0	0.0	1.28817	1.01214	0.0	0.0	0.0	0.0	0.0	0.25927	0.00433	0.49089	0.00361	0.07931	0.14056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11196	0.0762	0.0	0.0	0.0	0.01138	0.0052	0.0	0.0	0.01594
