clade_name	ACC0147	ACC0163	ACC0048	ACC0102	ACC0034	ACC0138	ACC0096	ACC0049	MiRES012	ACC0080	ACC0032	ACC0108	ACC0097	MiRES005	ACC0265	ACC0110	ACC0192	ACC0013	ACC0114	ACC0136	MiRES011	ACC0169	MiRES003	ACC0135	ACC0066	MiRES009	MiREL020	MIRES007	ACC0009	ACC0031	MiRES004
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	0.0	0.0	0.03632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15229	0.0	0.07041	0.0	0.0	0.0	0.05888	0.0	0.0	0.02097	0.0	0.0	0.01817	0.02099	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046	0.0	0.0	0.00843	0.0	0.0	0.0	0.0	0.0	0.0	0.02037	0.0	0.01316	0.0	0.01717	0.01577	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01135	0.0	0.0	0.0	0.0	0.00022	0.0	0.00032	0.0
k__Bacteria|p__Firmicutes|c__CFGB9583|o__OFGB9583|f__FGB9583	0.0	0.0	0.35965	0.02802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.0	0.0	0.12642	0.0	0.09825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1328	0.0	0.0	0.1531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75582
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	0.0	0.0	0.03632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15229	0.0	0.07041	0.0	0.0	0.0	0.05888	0.0	0.0	0.02097	0.0	0.0	0.01817	0.02099	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046	0.0	0.0	0.00843	0.0	0.0	0.0	0.0	0.0	0.0	0.02037	0.0	0.01316	0.0	0.01717	0.01577	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01135	0.0	0.0	0.0	0.0	0.00022	0.0	0.00032	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus	0.0	0.0	1.1919	0.0	0.34138	1.16225	0.0	0.0	0.0	1.37003	1.2848	0.0	0.56378	0.0	2.88981	0.30952	0.0	0.0	0.0	0.0	0.0098	0.0	0.6726	0.0	0.0	0.0	0.0	0.0	3.5948	0.84657	0.56874
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella	0.0	0.0	0.4397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9583|o__OFGB9583|f__FGB9583|g__GGB3490	0.0	0.0	0.35965	0.02802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas	0.0	0.0	0.28067	0.38076	0.0	0.0	0.0	0.21179	0.0	0.00628	0.0	0.67898	0.0	0.0	0.62251	0.0	0.0	0.0	0.35005	0.17903	0.0	1.67367	0.50598	0.0	2.01098	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibionibacter	0.0	0.0	0.12642	0.0	0.09825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1328	0.0	0.0	0.1531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75582
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia	0.0	0.0	0.11187	0.0	0.0	0.06033	0.0	0.0	0.0	0.0	0.05373	0.53148	0.07711	0.0	0.0	0.0	0.0	0.12751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter	0.0	0.0	0.06471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.05892	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292|g__GGB3109	0.0	0.0	0.03632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15229	0.0	0.07041	0.0	0.0	0.0	0.05888	0.0	0.0	0.02097	0.0	0.0	0.01817	0.02099	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera	0.0	0.0	0.03303	0.0	7.92441	0.39961	1.1678	0.0	3.05628	0.14268	3.91548	0.0	0.0	0.75609	0.0	0.0	0.0	0.0	3.28463	1.08593	0.0	0.11666	2.44842	0.0	0.60965	1.29	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pseudocitrobacter	0.0	0.0	0.02009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera	0.0	0.0	0.01749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0.0	0.0	0.00993	0.0	0.0	0.0	0.0	0.0455	0.18892	0.0	0.03574	0.0	0.0	0.00433	0.0	0.0	0.0	0.49342	0.73037	0.0	0.50831	0.0	0.0	0.0	0.0	2.31401	0.46865	0.0	0.83362	0.0192	0.17045
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB55957	0.0	0.0	0.00843	0.0	0.0	0.0	0.0	0.0	0.0	0.02037	0.0	0.0	0.0	0.01717	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01135	0.0	0.0	0.0	0.0	0.00022	0.0	0.00032	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	0.0	0.0	0.00769	0.00426	0.0	0.00449	0.0	0.0	0.0	0.03325	0.11038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42998	0.0	0.0	0.05341	0.00077	0.17936	0.0	0.0135	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister	0.0	0.0	0.00476	4.26625	0.05931	0.0	0.0	0.0	2.06223	0.0	4.95751	0.0	0.0	2.33441	0.0	0.49986	0.0	0.0	1.08313	0.87378	2.4851	0.86191	0.12985	0.0	0.00487	1.28424	0.05462	0.51295	0.40852	0.45506	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.36223	0.0	0.0	0.83987	0.0	0.00588	0.0	0.0	0.0	0.0	0.89062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03394
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.01804	0.0	0.0	0.0	0.0	0.0	0.0	0.00974	0.0	0.0	0.0	0.04486	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacteriaceae_unclassified	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Fournierella	0.0	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc	0.0	0.0	0.00296	0.00804	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04336	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_SGB5077	0.0	0.0	1.95625	0.0	0.0	0.00532	0.0	0.0	0.0	0.27242	1.03315	0.0	0.0	0.0	0.0	0.0	0.0	0.37585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01899	0.97885	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus|s__Faecalibacillus_intestinalis	0.0	0.0	1.1919	0.0	0.24066	1.16225	0.0	0.0	0.0	1.37003	1.2848	0.0	0.56378	0.0	2.88981	0.30952	0.0	0.0	0.0	0.0	0.0098	0.0	0.6726	0.0	0.0	0.0	0.0	0.0	3.5948	0.84657	0.56874
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0.0	0.0	0.71368	0.0	0.10035	0.17497	0.0	0.14515	0.0	2.03883	0.513	0.0	0.64297	0.0	0.0	0.27586	0.0	0.49109	1.00228	0.0	0.0	0.0	1.48721	0.0	0.0	0.0	0.0	0.0	0.02544	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_13	0.0	0.0	0.57889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica	0.0	0.0	0.4397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0	0.0	0.3678	0.0	0.0	0.0	0.0	0.11529	0.0	0.0	3.77971	0.0	0.80845	1.76001	0.0	0.82899	0.0	0.0	2.11942	0.0	0.00191	0.0	4.6834	0.0	0.0	0.0	0.0	3.28926	9.02465	0.0	2.76653
k__Bacteria|p__Firmicutes|c__CFGB9583|o__OFGB9583|f__FGB9583|g__GGB3490|s__GGB3490_SGB4664	0.0	0.0	0.35965	0.02802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	0.0	0.0	0.28067	0.38076	0.0	0.0	0.0	0.21179	0.0	0.00628	0.0	0.67898	0.0	0.0	0.62251	0.0	0.0	0.0	0.35005	0.17903	0.0	1.67367	0.50598	0.0	2.01098	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina	0.0	0.0	0.26048	1.24024	0.01681	0.0	0.07527	0.0	0.0	0.4822	0.22988	0.0	0.08921	0.0	0.0	0.0	0.0	0.41694	0.0	0.0	0.0	0.09163	0.0	0.0	0.0	0.0	0.06594	0.34876	0.13066	0.18476	0.13567
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	0.0	0.0	0.24946	0.0	0.0	0.0	0.00155	0.3365	0.0	0.0	0.0	0.0	0.00447	0.0	0.0	0.4993	0.0	0.0	0.10157	0.0	0.0	0.0	0.0	0.0	0.02686	0.0	0.00141	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	0.0	0.0	0.23851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0.0	0.0	0.20287	0.0	0.49504	0.81976	1.56703	3.35471	0.0	0.6241	0.88282	6.00497	0.64898	0.0	0.0	8.83097	0.0	0.0	12.80132	0.0	0.76675	5.37791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37199	1.14669
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sobrinus	0.0	0.0	0.1813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01904	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibionibacter|s__Candidatus_Cibionibacter_quicibialis	0.0	0.0	0.12642	0.0	0.09825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1328	0.0	0.0	0.1531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75582
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum	0.0	0.0	0.11334	0.0	0.0	0.0	0.0	0.0	0.05668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40262	0.0	0.06877	0.0	0.79917	0.05798	0.00141	0.0	0.07001	0.0	0.0	0.0	0.02629	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_anaerobia	0.0	0.0	0.11187	0.0	0.0	0.06033	0.0	0.0	0.0	0.0	0.05373	0.53148	0.0	0.0	0.0	0.0	0.0	0.12751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis	0.0	0.0	0.10192	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_equinus	0.0	0.0	0.09652	0.0	0.0	0.0	0.01289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01644	0.0	0.0	0.0	0.0	0.0	0.0	0.13457	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	0.0	0.0	0.06174	0.0	0.0	0.01635	0.0	0.12122	0.00124	0.0026	0.0	0.0	0.0	0.0	0.0	0.0717	0.01495	0.03275	0.02815	0.0	0.0	0.0	0.0	0.0	0.04129	0.0	0.0	0.02659	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0.0	0.0	0.05745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05892	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292|g__GGB3109|s__GGB3109_SGB4119	0.0	0.0	0.03632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15229	0.0	0.07041	0.0	0.0	0.0	0.05888	0.0	0.0	0.02097	0.0	0.0	0.01817	0.02099	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris	0.0	0.0	0.03515	0.0	1.06033	0.00157	0.11801	0.00278	0.0	0.0	0.0	0.79029	0.0	0.0	0.0	0.00776	0.0	0.00063	0.0	0.19505	0.0	0.37584	0.86986	0.0	0.0	0.0	0.27855	0.0	0.0	1.89133	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0.0	0.0	0.03303	0.0	0.0	0.0	0.0	0.0	1.6321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11666	0.0	0.0	0.60965	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	0.0	0.0	0.02904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.02345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei	0.0	0.0	0.02786	0.0	0.0092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_Marseille_Q4251	0.0	0.0	0.02433	0.0	0.00764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1871	0.0	0.0	0.03895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1491	0.0	0.0	0.06895
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM42_4	0.0	0.0	0.02074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04584	0.24834	0.0	0.00036	0.02066
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pseudocitrobacter|s__Pseudocitrobacter_faecalis	0.0	0.0	0.02009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_roggenkampii	0.0	0.0	0.01752	0.0	0.0	0.0	0.07319	0.0	0.0	0.0	0.01884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_cryocrescens	0.0	0.0	0.01294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.0	0.0	0.00993	0.0	0.0	0.0	0.0	0.0455	0.18892	0.0	0.03574	0.0	0.0	0.00433	0.0	0.0	0.0	0.49342	0.0	0.0	0.10585	0.0	0.0	0.0	0.0	1.08664	0.46865	0.0	0.0	0.0192	0.02906
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB55957|s__GGB55957_SGB77276	0.0	0.0	0.00843	0.0	0.0	0.0	0.0	0.0	0.0	0.02037	0.0	0.0	0.0	0.01717	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01135	0.0	0.0	0.0	0.0	0.00022	0.0	0.00032	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	0.0	0.0	0.00753	0.0	0.0	0.00449	0.0	0.0	0.0	0.0	0.11038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasivariicola	0.0	0.0	0.00629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0.0	0.0	0.00476	0.0	0.0	0.0	0.0	0.0	1.94154	0.0	4.95751	0.0	0.0	0.05402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86191	0.0	0.0	0.00487	1.28424	0.0	0.12799	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera_intestinalis	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.36223	0.0	0.0	0.83987	0.0	0.00588	0.0	0.0	0.0	0.0	0.89062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03394
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata	0.0	0.0	0.00455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_braakii	0.0	0.0	0.00402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_confusa	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00974	0.0	0.0	0.0	0.04486	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_sp_RHBSTW_00671	0.0	0.0	0.00324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacteriaceae_unclassified|s__Enterobacteriaceae_bacterium_strain_FGI_57	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Fournierella|s__Fournierella_massiliensis	0.0	0.0	0.00306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_lactis	0.0	0.0	0.00296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04336	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
