clade_name	MAA20062_metaphlan	MAA20060_metaphlan	MAA20056_metaphlan	MAA20054_metaphlan	MAA20053_metaphlan	MAA20052_metaphlan	MAA20050_metaphlan	MAA20049_metaphlan	MAA20047_metaphlan	MAA20046_metaphlan	MAA20045_metaphlan	MAA20044_metaphlan	MAA20042_metaphlan	MAA20040_metaphlan	MAA20039_metaphlan	MAA20037_metaphlan	MAA20036_metaphlan	MAA20034_metaphlan	MAA20032_metaphlan	MAA20031_metaphlan	MAA20028_metaphlan	MAA20027_metaphlan	MAA20026_metaphlan	MAA20024_metaphlan	MAA20023_metaphlan	MAA20021_metaphlan	MAA20020_metaphlan	MAA20019_metaphlan	MAA20018_metaphlan	MAA20015_metaphlan	MAA20014_metaphlan	MAA20013_metaphlan	MAA20011_metaphlan	MAA20010_metaphlan	MAA20009_metaphlan	MAA20007_metaphlan	MAA20004_metaphlan	MAA20003_metaphlan	MAA20002_metaphlan	MAA20001_metaphlan	K155_S76_metaphlan	K154_S75_metaphlan	K150_S71_metaphlan	K147_S68_metaphlan	K146_S67_metaphlan	K145_S66_metaphlan	K144_S65_metaphlan	K142_S63_metaphlan	K141_S62_metaphlan	K140_S51_metaphlan	K138_S49_metaphlan	K136_S47_metaphlan	K133_S44_metaphlan	K131_S42_metaphlan	K122_S33_metaphlan	K121_S32_metaphlan	K120_S31_metaphlan	K117_S28_metaphlan	K116_S27_metaphlan	K115_S26_metaphlan	K114_S25_metaphlan	K113_S24_metaphlan	K112_S23_metaphlan	K111_S22_metaphlan	K108_S19_metaphlan	K107_S18_metaphlan	K102_S13_metaphlan	K101_S12_metaphlan	K100_S11_metaphlan	K093_S4_metaphlan	K092_S3_metaphlan	K090_S1_metaphlan	K088_S24_metaphlan	K0882_S28_metaphlan	K085_S21_metaphlan	K081_S17_metaphlan	K080_S16_metaphlan	K079_S15_metaphlan	K077_S13_metaphlan	K076_S12_metaphlan	K074_S10_metaphlan	K072_S8_metaphlan	K071_S7_metaphlan	K070_S6_metaphlan	K069_S5_metaphlan	K065_S1_metaphlan	K063_S43_metaphlan	K0622_S11_metaphlan	K056_S36_metaphlan	K054_S34_metaphlan	K052_S32_metaphlan	K051_S31_metaphlan	K048_S28_metaphlan	K0487_S2_metaphlan	K039_S19_metaphlan	K01315_S43_metaphlan	CD184_S184_metaphlan	CD183_S183_metaphlan	CD182_S182_metaphlan	CD181_S181_metaphlan	CD180_S180_metaphlan	CD175_S163_metaphlan	CD174_S159_metaphlan	CD173_S155_metaphlan	CD172_S151_metaphlan	CD171_S178_metaphlan	CD170_S174_metaphlan	CD169_S170_metaphlan	CD168_S166_metaphlan	CD167_S162_metaphlan	CD166_S158_metaphlan	CD165_S154_metaphlan	CD164_S150_metaphlan	CD163_S177_metaphlan	CD162_S173_metaphlan	CD161_S169_metaphlan	CD159_S161_metaphlan	CD158_S157_metaphlan	CD157_S153_metaphlan	CD156_S149_metaphlan	CD155_S176_metaphlan	CD154_S172_metaphlan	CD153_S168_metaphlan	CD152_S164_metaphlan	CD151_S160_metaphlan	CD147_S147_metaphlan	CD146_S135_metaphlan	CD145_S123_metaphlan	CD144_S111_metaphlan	CD143_S99_metaphlan	CD142_S87_metaphlan	CD141_S75_metaphlan	CD140_S63_metaphlan	CD139_S146_metaphlan	CD138_S134_metaphlan	CD137_S122_metaphlan	CD136_S110_metaphlan	CD135_S98_metaphlan	CD134_S86_metaphlan	CD133_S74_metaphlan	CD132_S62_metaphlan	CD131_S145_metaphlan	CD130_S133_metaphlan	CD129_S121_metaphlan	CD128_S109_metaphlan	CD127_S97_metaphlan	CD126_S85_metaphlan	CD125_S73_metaphlan	CD124_S61_metaphlan	CD123_S144_metaphlan	CD122_S132_metaphlan	CD121_S120_metaphlan	CD120_S108_metaphlan	CD119_S96_metaphlan	CD118_S84_metaphlan	CD116_S60_metaphlan	CD115_S143_metaphlan	CD114_S131_metaphlan	CD113_S119_metaphlan	CD112_S107_metaphlan	CD110_S83_metaphlan	CD109_S71_metaphlan	CD108_S59_metaphlan	CD107_S142_metaphlan	CD106_S130_metaphlan	CD105_S118_metaphlan	CD104_S106_metaphlan	CD103_S94_metaphlan	CD102_S82_metaphlan	CD101_S70_metaphlan	CD100_S58_metaphlan	CD099_S141_metaphlan	CD098_S129_metaphlan	CD097_S117_metaphlan	CD096_S105_metaphlan	CD095_S93_metaphlan	CD094_S81_metaphlan	CD093_S69_metaphlan	CD092_S57_metaphlan	CD091_S140_metaphlan	CD090_S128_metaphlan	CD089_S116_metaphlan	CD088_S104_metaphlan	CD087_S92_metaphlan	CD086_S80_metaphlan	CD085_S68_metaphlan	CD084_S56_metaphlan	CD083_S139_metaphlan	CD082_S127_metaphlan	CD081_S115_metaphlan	CD080_S103_metaphlan	CD079_S91_metaphlan	CD078_S79_metaphlan	CD077_S67_metaphlan	CD076_S55_metaphlan	CD075_S138_metaphlan	CD074_S126_metaphlan	CD073_S114_metaphlan	CD072_S102_metaphlan	CD071_S90_metaphlan	CD070_S78_metaphlan	CD069_S66_metaphlan	CD068_S54_metaphlan	CD067_S137_metaphlan	CD066_S125_metaphlan	CD065_S113_metaphlan	CD064_S101_metaphlan	CD063_S89_metaphlan	CD062_S77_metaphlan	CD061_S65_metaphlan	CD060_S53_metaphlan	CD059_S136_metaphlan	CD058_S124_metaphlan	CD057_S112_metaphlan	CD056_S100_metaphlan	CD055_S88_metaphlan	CD054_S76_metaphlan	CD053_S64_metaphlan	CD052_S52_metaphlan	CD051_S48_metaphlan	CD050_S42_metaphlan	CD049_S36_metaphlan	CD048_S30_metaphlan	CD047_S24_metaphlan	CD046_S18_metaphlan	CD045_S12_metaphlan	CD044_S6_metaphlan	CD043_S47_metaphlan	CD042_S41_metaphlan	CD041_S35_metaphlan	CD040_S29_metaphlan	CD039_S23_metaphlan	CD038_S17_metaphlan	CD037_S11_metaphlan	CD036_S5_metaphlan	CD035_S46_metaphlan	CD034_S40_metaphlan	CD033_S34_metaphlan	CD032_S28_metaphlan	CD031_S22_metaphlan	CD030_S16_metaphlan	CD029_S10_metaphlan	CD028_S4_metaphlan	CD027_S45_metaphlan	CD026_S39_metaphlan	CD025_S33_metaphlan	CD024_S27_metaphlan	CD023_S21_metaphlan	CD022_S15_metaphlan	CD021_S9_metaphlan	CD020_S3_metaphlan	CD019_S44_metaphlan	CD018_S38_metaphlan	CD017_S32_metaphlan	CD016_S26_metaphlan	CD015_S20_metaphlan	CD014_S14_metaphlan	CD013_S8_metaphlan	CD012_S2_metaphlan	CD011_S43_metaphlan	CD010_S37_metaphlan	CD009_S31_metaphlan	CD008_S25_metaphlan	CD007_S19_metaphlan	CD006_S13_metaphlan	CD005_S7_metaphlan	CD004_S1_metaphlan	CD003_S51_metaphlan	CD002_S50_metaphlan	CD001_S49_metaphlan	BX3094_S12_metaphlan	BX3091_S9_metaphlan	BX3089_S6_metaphlan	BX3088_S3_metaphlan	BX3085_S20_metaphlan	BX3084_S17_metaphlan	BX3075_S14_metaphlan	BX3074_S11_metaphlan	BX3073_S8_metaphlan	BX3070_S5_metaphlan	BX3069_S2_metaphlan	BX3068_S22_metaphlan	BX3067_S19_metaphlan	BX3066_S16_metaphlan	BX3064_S13_metaphlan	BX3063_S10_metaphlan	BX3062_S7_metaphlan	BX3061_S4_metaphlan	BX3060_S1_metaphlan	BX3059_S21_metaphlan	BX3055_S18_metaphlan	BX3054_S15_metaphlan
Bacteroides_sp_CAG_661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp_D2	0	0	0	0	0	0	0	0.0035	0	0	0.00243	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00773	0	0	0	0.00833	0	0	0	0	0	0	0	0	0	0	0	0.00406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65312	0	0	0	0	0	0	0	0	0	0.00424	0	0	0	0	0	0	0	0	0	0	0.00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03153	0	0	0	0	0.04753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0.00029	0	0	0.02146	0	0	0	0	0	0	0	0	0	0	0.01252	0	0	0	0	0	0	0	0.09841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08509	0	0	0
Bacteroides_sp_OM05_12	0	0	0	0	0	0	0	0	0	0	0	0.09421	0.01607	0	0	0.07031	0	0	0	0	0	0.01562	0.08344	0	0	0	0	0.28924	0	0	0	0	0.9984	0.04432	0	0.07843	0	0	0	0	0	0	0	0	0	0	0	0.18434	0.00736	0	0.04333	0	0	0	0	0	0.01535	0	0	0	0	0	0	0	0	0	0	0.10981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04291	0	0	1.01614	0	0	0	0	0	0	0	0	0	0	0	0	0.01753	0.12608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07836	0	0	0	0	0	0	0.01649
Bacteroides_sp_OM08_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercoris	0	0	2.425	0.37344	0	0	5.5117	0	0	1.13741	29.62207	0.21449	0.31781	3.57221	4.21055	1.06708	0	20.47169	0	8.74513	20.39422	3.73209	0	1.09814	0	0	0.15678	0	0	0	0	2.3477	1.25328	1.36119	1.33268	27.45573	9.4625	0	9.91904	12.33932	10.53812	12.92512	8.10747	4.25322	0	0.00908	0.01179	1.32145	0	0	0.91035	0.33127	0	0.0028	3.33555	0.00186	0.41063	0	0.12929	0.03085	0	0.15647	0	1.64632	8.16252	0	0.16492	0	0.54822	0.73335	6.31412	6.39647	0	37.86492	0.70956	0	0.45823	0.88952	0	1.83382	1.19098	0	0	1.1477	0	0	0.02865	3.14179	1.68709	0.03961	0.19446	0	0.68302	0.29125	0.39366	0.13293	0	0	0.02074	0	0	0	0	1.42535	0	0	0.67183	0.00803	0	0.08787	2.28594	0	0	0	0.038	1.5149	0	0	0	0	0	0	5.47233	0	3.85489	0	0	0.19711	0	0	0.2457	9.76601	0	0	0	0	0	0.04615	0	0	0	0	0	0	0.01881	4.48202	1.34944	0	0	0.06144	0	0.13097	0.02678	0	2.29218	0.09174	0	0	0	0	0	0	0	0.81987	0	3.20711	0	0	3.31935	2.42617	0	0	0	0	0	0	0.97958	0	0	0.00436	0	0	0	0	1.47014	0	2.05051	0.80623	0	0	0	0	0	0.15201	0	0	0	0	0	0.70238	0	0	10.68208	0	0.34293	2.14815	0.4194	0.28923	14.64798	0.51013	0	0.72523	0	4.78958	0.00652	0	0	0.2424	0	0	0.0959	0	0	0	0	0	0.18448	0.10838	0.49892	0	0.00083	0	0	0	1.17163	0.06608	3.92893	0	0	0	0	0.60625	0	0.65565	0	0	0	0	0	1.3483	1.08646	0	0	0	0	5.37656	0.46008	0	0	0	0	0	0	0	0	1.8602	5.23622	0	0.01499	0	0	0	0	0	4.33646	8.90457	0	0	0	0	0	11.27017	0	1.17733	0	0	0	0.26363	9.98875	2.1095	7.69045	6.81588
Bacteroides_thetaiotaomicron	2.01261	0.47572	0.67489	0.0973	34.79799	1.07986	1.2328	0.31076	0.80116	0.76904	0.18105	0.13232	0.08217	4.01766	0.24402	1.06649	3.15723	0.58994	0.05642	0.42582	0	1.28108	0.1699	0.5664	0.69624	0.23593	0.205	0.6009	0.58008	1.77567	1.3713	0.24512	0.92293	3.35105	0.07672	0.24479	3.28028	7.8429	1.05752	0.8077	0.09097	1.10409	0.27307	0.07173	0	1.17758	0	0.39495	0.02478	0.29505	0.21354	0.04452	0	0	0.01423	0.09632	0	0.0347	0.42253	0.01568	0	0.04251	9.45675	0.1855	0.34148	0.20313	0.01292	0.28763	0.13894	0.01311	0.30358	0.05426	0.07316	0.82752	0.0598	0.37823	0.49949	0.36107	0	1.02793	0.56497	0.0333	0.32454	0.02311	0.03808	0.00203	0.00938	2.96729	0.43807	0	0	0.13881	0.72971	0.03432	0.89103	0.00405	0.32773	0.32454	0	0.2497	0.1852	0.56463	0	0.02331	0.91444	0.0274	0.16342	0.06911	0.13822	0.01527	0.04385	0	1.77082	0	0.12214	0.08155	0.00483	0.01014	3.58888	0.77709	1.7907	0.5872	0.20783	0	0.98564	0	0.01119	0.18323	0.19199	0.15328	0.52291	0.05249	0	0	0	0	0	0.22322	1.47885	11.33885	5.57049	0	0.00621	0	0.07656	0.77483	0.15274	0.06287	0.03275	2.57578	0	0.03674	0.39668	3.84735	1.26617	0.16542	0	0.04288	0.02918	0	0.24395	0	0.42185	0.04551	0.93803	0.6114	14.65968	7.45707	1.10953	0.09957	0.67008	0	0.02405	0.00613	0.28863	2.19347	0.013	0.0095	0.11766	0.01075	0.04393	0.51305	0.06876	0	0.11036	0.01261	1.25001	1.84649	0.36658	20.51191	0	1.79322	1.39246	0.01466	0	0	0	2.62143	1.04837	1.13072	4.44003	0.01584	0.36697	0.85331	0.03718	1.42018	0.26245	0.02648	0.48768	0.20859	6.48155	0.15316	0.91546	0.11397	0.02759	0	0.54156	0.49798	0.57937	0	0	0	0	3.25436	3.79194	4.35443	0.25707	0.4903	0.31911	0	0.01097	0.04805	0.31137	0.80392	1.36652	0.00341	5.23691	0	0.21334	2.72886	3.5146	0.18664	16.89816	0.06062	0	0	0	0.23397	0.0124	1.21769	0.7135	0	0.17358	0.09363	0	0.53478	0.67183	0.0853	0	0	0	4.60742	0	0.17571	0	0	2.36413	2.16513	1.98213	0	0.38271	12.1121	1.1217	0.07507	5.0624	1.26905	0.11381	0.19548	0.08077	0.13361	0.75361	1.24465	0.36616	0.56188	0.27171	2.50386	0.59315	0.08315	2.18073	0.399	0.2542	0.97218
Bacteroides_uniformis	2.90185	8.48117	4.30473	0.94109	0	1.17312	0.5055	1.69096	11.0081	8.86606	2.96714	5.51024	0.82817	8.515	6.24516	0.77808	0	11.52787	0.29724	15.34538	21.3342	5.63634	1.01182	2.2979	10.80166	0.60074	0.34249	11.58053	7.74286	4.28623	6.94095	2.70297	2.05122	25.76026	5.66545	0.43662	4.92714	26.53167	4.53012	16.7515	2.14311	4.14893	8.19764	2.36359	0.03019	0.29012	0.01994	10.47321	2.42655	1.23257	0.3012	0.13749	0.2815	0	6.07331	0	0.07645	0.60006	0.94556	0.16656	0.27692	0.05034	1.96547	1.74148	8.9069	0	0.06635	1.28282	2.6198	0.14255	3.9572	0.17026	0.83239	31.12075	2.17337	0.31402	5.6426	1.15434	0.24354	3.28919	1.65369	0.15063	0.6369	1.54815	0.26789	0.13278	0.11643	1.65738	0.18991	0.1515	0.36339	0.47048	0.15809	1.09266	0.62983	1.12055	0.7058	0.97267	0	0.13776	0.27454	2.18636	0	8.5933	11.24108	0	1.37645	0.01261	0	0.1894	0.40982	0	4.54607	0	0.61322	4.97968	0.06164	0.082	1.14505	4.97272	0.62323	3.96461	7.16232	0.00965	2.98664	0.00752	0	3.37993	0.24206	0.78529	1.36081	7.67072	6.85533	0.00962	0	0	0	12.36502	3.14964	3.58867	0	0	0	0	0	8.72883	11.20535	3.59301	2.66798	1.98064	0	1.35361	0.32514	0	2.26536	4.03673	0	5.34741	0.28377	0.20215	0	0	3.47533	0.25974	27.51928	7.85375	0	0	3.33966	2.70158	2.80714	0	3.90199	0.16096	14.68897	1.74191	1.36666	0.02337	0.21526	0.01754	3.1586	0	0.54877	7.56036	6.93405	1.05378	4.03771	0.70734	1.90945	22.46001	3.22529	7.42176	0	0.12431	0	0	7.15565	14.03263	2.49782	4.38139	0	0	5.68264	7.20639	8.14318	2.96606	0.30215	1.58394	1.16749	1.49804	9.20878	0	0.00592	2.92058	0.05193	32.38744	0.69946	1.15375	1.5045	0	0.1104	0	0	16.05467	15.04146	1.24476	1.80829	0.3338	6.52123	0.04324	4.16492	0.05075	3.0499	11.6061	17.49256	0.23961	22.17343	0.64168	1.75204	9.10526	4.49561	2.9181	0	0.07668	0	0	0	10.48473	0.04915	0.59865	1.80671	0	0.87122	0.07486	0	19.74185	1.13551	0	7.07107	0	0	2.95078	0	4.37868	0	0	1.87691	5.95715	0.66678	0	0.90103	28.30617	20.90908	1.07645	15.61295	3.93326	0.6451	2.56124	0.27962	4.19451	15.27221	0	7.05386	1.47138	3.85792	18.19314	21.62937	0.25383	0.18862	14.46304	3.89826	0.90275
Bacteroides_vulgatus	6.64312	3.36192	2.07629	5.53941	24.85642	14.26503	7.2881	0	10.59135	1.89872	13.20186	2.89494	0.30175	25.89285	5.03615	1.21646	4.88456	8.74704	1.40154	15.54355	9.39556	5.38531	3.60309	12.88196	3.79854	0	0.27674	0	0	8.5046	34.78471	5.63625	1.26208	3.09398	8.25964	20.39455	24.67433	0	7.93247	11.42304	0	0	9.76029	5.33236	0.16458	0.09468	0.00214	0.00449	0.11579	0.98423	5.04209	1.51163	0	0.13143	13.23395	0.77769	0.08357	0.00944	0.13312	0.11192	0.05683	0	0	1.82556	1.4658	2.83135	0.42444	1.08947	1.21966	3.34052	0	0.19658	0.5336	4.63878	10.38491	0.15143	3.76709	2.87677	1.02088	2.00667	1.56643	0.40214	0.15819	1.47155	0.06035	0.08129	0.36106	0.67037	1.50238	0.90336	1.36253	0.09746	6.26623	0.24823	0.63209	0.93578	0	0	0.53719	0.29461	0.71442	4.66341	0	1.43743	2.43023	21.34976	5.73325	0.22493	39.68567	0	15.06156	0.0889	21.64878	0	4.92992	4.10156	0	0	7.07259	19.82953	3.88874	15.04651	3.41651	0	8.41278	1.8658	0	2.41434	13.7569	0	8.06437	11.8974	0	0	0	0.17616	9.30822	0.41841	12.37383	0	0	1.75392	0.5095	0	0	0	0.97264	1.02616	0.43314	0.24163	0	1.67543	0	9.62481	1.99783	0.49437	0	1.17108	0	0.34478	16.53971	0	0	2.93699	5.12954	0.95403	0	0	0.38774	0.56291	1.62635	0	0	0.1991	12.23036	12.59091	12.35334	0	0.83289	0.02418	1.97499	0	0.21854	0	4.05173	3.56167	0	0	8.54097	0.00862	6.00399	9.05893	0	0.10914	0	0	0	6.03511	0	0	0	0	2.06852	0.79646	2.63117	4.66718	0.40435	3.56176	3.23439	1.48824	0	17.44187	0.02051	2.91269	3.99376	0	2.59328	11.53279	2.16678	0	0	0	0	0	6.49239	0	0	0.04522	0.9718	0.09687	0.54586	9.59217	5.80464	8.19078	0	0.94797	0	2.34612	2.52409	31.25078	0	0	0	0	0	0	0	0	0.84536	8.72087	0	0	0.0247	0.94577	0	2.75088	10.60474	0	0	36.22215	0	44.65908	0.06592	0	0	62.23623	0.81672	2.79739	3.88274	0	0	0	27.00418	4.63238	9.73117	1.94554	1.33164	1.19506	7.37379	17.50549	12.17415	12.42055	0.01705	0.62899	5.6258	6.16888	11.52047	0.54156	8.57118	0.00144	7.57691	3.56319
Bacteroides_xylanisolvens	0.05299	0.70649	0.09277	0.00241	3.55331	0.01723	0.41204	0.02309	0.05775	0.02089	0.32404	0.05024	0.01433	0.07916	0.00149	0.03252	0	0.03275	0.15736	0.70844	0	0.8031	0.06911	0.32886	0.25392	0.01365	0.03141	0.22488	0.79964	0.28514	0.18673	0	0.03114	0.04185	0.07904	0.61522	1.21659	0.37991	0.07209	0.02527	0	0.24642	0.11876	0.08355	0	0	0	0.01316	0.03761	0.17102	0.77698	0.02853	0.00096	0	0.00702	0.24506	0.05901	0.03901	0.00411	0	0	0	0	0.01192	0.05157	0.14484	0.0304	0.1159	0.00483	0	0.15998	0.03433	0.06688	0.63125	0.17254	0	0.00224	0.00335	0	0	0.00151	0.00039	0	0.20996	0.00086	0.00044	0.0069	0.02968	0	0.0012	0.05683	0.00021	0	0.0744	0.00472	0	0.12754	0.11197	0	0	0.00138	0	0	0.00387	0.01326	1.64696	0	0	0	0	0.03587	0	0	0	0.25575	0.78388	0.01633	0.01846	1.00936	0.23101	0.54463	0.20659	0.14979	0	0.20126	0	0.16919	0.4403	0.05354	0.23448	0.00534	0.45602	0	0	0	0	0	0.0277	0	0.00901	0	0.06925	0.0138	0	0	0.25825	0.18595	0.04017	0.63233	0.04753	0	0	0.11961	0	0.13873	0	0	0.13906	0	0	0	0	0.15135	0	0.28832	0	16.60909	0	0	0.00231	0.0157	0	0.00241	0.01596	3.7611	0.36031	0.00159	0	0.02336	0.00912	0.05994	0	0.06021	0	0	0.31438	0.22785	0	0.00064	0.31843	0.13158	0.01372	5.12096	0.01459	0	0	0.6564	2.21005	0.01572	0.31646	0	0	1.30641	0.06633	0.23038	0.17544	0.00521	0.01307	0.40823	0.05155	0.17778	0	0	0	0	0	0	0.58198	0.06056	0	0.34099	0	0	0	0.00572	0.00023	0.47761	0.56743	0.19865	0.00691	0	0	0.13182	0.85843	0	0.02127	7.13355	0	0.03632	0.05674	0.02122	0.26917	0	0	0	0	0	0.11805	0	0.13811	0.11909	0	0.037	0	0	0.0634	0	1.30045	0.8588	0	0	0	0	0.15887	0	3.08061	0.00436	3.89447	0.03256	0	0.00847	1.86455	0	0.19071	0.00127	0.13269	0	0.01198	0.02991	0.90589	2.39722	0.42229	0.03621	0.06044	0.45002	0.06495	0	0.00877	0.2209	0.1638	0.42146	0.22163
Barnesiella_intestinihominis	0	0	0.35032	0	0	0	0	0	0	0.03271	0	0.05776	0.04051	1.58219	0.09506	0.32739	0	0	0	0	0	0.14072	0	0	0	0	0	0.91838	0	0	0	1.17199	0	0	0.0462	0	0	0	0.45111	0	0	0.09305	0	0.04778	0	0.02268	0	0	0	0	0.44736	0	0	0	0.32719	0	0	0	0.02694	0.0038	0	0	0	0	0.62145	0	0.01335	0.21865	0.80485	0	0.10848	0	0.00911	0	0	0.0086	0.49244	0	0	0	0	0.03685	0	0.03014	0	0	0	0	0	0.01547	1.32953	0.01072	0	0.29492	0.41965	0	0	0	0	0	0	0.33449	0	0.51017	0.02769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44676	0	3.98729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01065	1.25318	0	0.18769	0	0	0	0	0	1.50984	0	0	0	0	0	0	0	0	0	0	0	0.07393	4.08661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0484	0	0	0	0	0	0	0	2.04275	0	0	0	0.04041	0	0	0	0	0.1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08656	0	0	0	0.00376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75281	0	0	0	0	2.03406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42231	0	0	0	0	0	0	2.21874	2.65904	0	0	0	1.12434	0	0
Barnesiella_sp_An22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0709	0	0	0	0
